site.ID;species.ID;abundance
PERINET;8469;1
PERINET;8559;8
PERINET;8560;6
PERINET;8561;1
PERINET;8610;1
PERINET;8670;1
PERINET;8831;2
PERINET;8837;17
PERINET;8878;1
PERINET;9173;6
PERINET;9174;1
PERINET;9175;5
PERINET;9176;3
PERINET;9177;1
PERINET;9178;1
PERINET;9235;16
PERINET;9244;3
PERINET;9286;1
PERINET;9408;3
PERINET;9409;3
PERINET;9410;1
PERINET;9504;1
PERINET;9554;2
PERINET;9555;1
PERINET;9613;2
PERINET;9664;5
PERROMUE;53;1
PERROMUE;60;4
PERROMUE;394;2
PERROMUE;454;1
PERROMUE;1105;3
PERROMUE;1246;7
PERROMUE;1307;2
PERROMUE;1365;1
PERROMUE;1373;6
PERROMUE;1442;1
PERROMUE;1455;1
PERROMUE;1491;3
PERROMUE;1535;1
PERROMUE;1585;2
PERROMUE;1658;1
PERROMUE;1668;2
PERROMUE;1715;2
PERROMUE;1759;1
PERROMUE;2037;1
PERROMUE;2261;1
PERROMUE;2532;1
PERROMUE;3359;20
PERROMUE;4176;1
PERROMUE;4246;1
PERROMUE;4290;1
PERROMUE;4304;1
PERROMUE;4322;2
PERROMUE;4513;4
PERROMUE;4536;1
PERROMUE;4767;1
PERROMUE;4768;1
PERROMUE;5051;4
PERROMUE;5351;1
PERROMUE;5734;2
PERROMUE;5738;6
PERROMUE;5788;3
PERROMUE;6185;9
PERROMUE;6201;1
PERROMUE;6216;1
PERROMUE;6398;2
PERROMUE;6455;1
PERROMUE;7057;1
PERROMUE;7113;1
PERROMUE;7124;1
PERROMUE;7129;2
PERROMUE;7130;1
PERROMUE;7262;1
PERROMUE;7363;2
PERROMUE;7369;1
PERROMUE;7483;1
PERROMUE;7492;2
PERROMUE;7639;5
PERROMUE;7684;5
PERROMUE;7768;3
PERROMUE;7801;1
PERROMUE;8351;31
PERROMUE;8564;6
PERROMUE;8719;5
PERROMUE;8800;1
PERROMUE;8977;19
PERROMUE;8984;1
PERROMUE;9086;2
PERROMUE;9114;1
PERROMUE;9450;65
PERROMUE;9458;7
PERROMUE;9506;5
PERROMUE;9508;5
PERROMUE;9666;2
PERROMUE;9705;1
PERSEVER;152;3
PERSEVER;350;1
PERSEVER;454;1
PERSEVER;557;2
PERSEVER;558;1
PERSEVER;598;1
PERSEVER;853;8
PERSEVER;936;2
PERSEVER;1156;1
PERSEVER;1198;2
PERSEVER;1392;6
PERSEVER;1409;1
PERSEVER;1431;1
PERSEVER;1436;2
PERSEVER;1445;5
PERSEVER;1446;11
PERSEVER;1454;1
PERSEVER;1490;1
PERSEVER;1529;2
PERSEVER;1535;1
PERSEVER;1549;6
PERSEVER;1577;5
PERSEVER;1580;4
PERSEVER;1600;4
PERSEVER;1605;1
PERSEVER;1607;1
PERSEVER;1609;4
PERSEVER;1633;1
PERSEVER;1638;1
PERSEVER;1820;3
PERSEVER;2085;1
PERSEVER;2161;4
PERSEVER;2236;4
PERSEVER;2237;1
PERSEVER;2281;12
PERSEVER;2401;1
PERSEVER;2691;4
PERSEVER;2694;2
PERSEVER;2695;6
PERSEVER;2764;13
PERSEVER;2765;1
PERSEVER;3070;6
PERSEVER;3095;1
PERSEVER;3275;4
PERSEVER;3276;2
PERSEVER;3277;1
PERSEVER;3741;73
PERSEVER;3760;13
PERSEVER;3792;2
PERSEVER;3897;1
PERSEVER;4165;1
PERSEVER;4203;1
PERSEVER;4205;2
PERSEVER;4322;3
PERSEVER;4323;1
PERSEVER;4351;1
PERSEVER;4438;3
PERSEVER;4439;1
PERSEVER;4526;1
PERSEVER;4767;1
PERSEVER;4768;2
PERSEVER;4798;1
PERSEVER;4821;1
PERSEVER;4928;3
PERSEVER;5314;1
PERSEVER;5366;2
PERSEVER;5375;2
PERSEVER;5376;1
PERSEVER;5669;3
PERSEVER;5673;1
PERSEVER;5712;1
PERSEVER;5713;2
PERSEVER;5738;3
PERSEVER;5917;1
PERSEVER;6044;3
PERSEVER;6102;3
PERSEVER;6163;1
PERSEVER;6186;1
PERSEVER;6392;1
PERSEVER;6394;1
PERSEVER;6407;1
PERSEVER;6479;1
PERSEVER;6618;5
PERSEVER;7035;7
PERSEVER;7057;1
PERSEVER;7061;3
PERSEVER;7192;4
PERSEVER;7193;2
PERSEVER;7262;1
PERSEVER;7727;1
PERSEVER;7776;1
PERSEVER;7869;5
PERSEVER;8250;1
PERSEVER;8377;2
PERSEVER;8427;67
PERSEVER;8444;14
PERSEVER;8484;1
PERSEVER;8503;1
PERSEVER;8559;3
PERSEVER;8719;7
PERSEVER;8721;3
PERSEVER;8722;1
PERSEVER;8723;3
PERSEVER;8984;1
PERSEVER;8985;1
PERSEVER;8986;1
PERSEVER;8987;1
PERSEVER;8988;1
PERSEVER;9022;5
PERSEVER;9290;9
PERSEVER;9386;1
PERSEVER;9414;1
PERSEVER;9420;1
PERSEVER;9453;2
PERSEVER;9457;1
PERSEVER;9535;1
PIPELINE;36;1
PIPELINE;68;1
PIPELINE;113;1
PIPELINE;152;4
PIPELINE;246;14
PIPELINE;300;2
PIPELINE;349;12
PIPELINE;414;3
PIPELINE;415;2
PIPELINE;453;2
PIPELINE;457;1
PIPELINE;507;4
PIPELINE;596;2
PIPELINE;631;1
PIPELINE;655;1
PIPELINE;683;1
PIPELINE;701;1
PIPELINE;853;1
PIPELINE;861;1
PIPELINE;953;2
PIPELINE;955;2
PIPELINE;956;10
PIPELINE;998;3
PIPELINE;1027;3
PIPELINE;1035;16
PIPELINE;1040;1
PIPELINE;1093;11
PIPELINE;1153;11
PIPELINE;1168;6
PIPELINE;1171;8
PIPELINE;1215;2
PIPELINE;1282;2
PIPELINE;1431;3
PIPELINE;1454;1
PIPELINE;1474;2
PIPELINE;1541;3
PIPELINE;1579;1
PIPELINE;1584;1
PIPELINE;1732;1
PIPELINE;1745;1
PIPELINE;1897;1
PIPELINE;1935;1
PIPELINE;1970;2
PIPELINE;1973;3
PIPELINE;2172;2
PIPELINE;2184;1
PIPELINE;2241;3
PIPELINE;2460;6
PIPELINE;2490;3
PIPELINE;2615;1
PIPELINE;2636;1
PIPELINE;2664;1
PIPELINE;2670;1
PIPELINE;2692;1
PIPELINE;2712;3
PIPELINE;2757;2
PIPELINE;2772;1
PIPELINE;2826;1
PIPELINE;2971;2
PIPELINE;3012;1
PIPELINE;3086;1
PIPELINE;3094;4
PIPELINE;3152;1
PIPELINE;3298;2
PIPELINE;3675;2
PIPELINE;3942;2
PIPELINE;4019;1
PIPELINE;4134;1
PIPELINE;4247;1
PIPELINE;4262;1
PIPELINE;4349;8
PIPELINE;4369;1
PIPELINE;4612;3
PIPELINE;4628;1
PIPELINE;4855;7
PIPELINE;4939;1
PIPELINE;5051;1
PIPELINE;5056;1
PIPELINE;5099;1
PIPELINE;5161;1
PIPELINE;5323;1
PIPELINE;5361;1
PIPELINE;5367;1
PIPELINE;5391;2
PIPELINE;5464;2
PIPELINE;5500;2
PIPELINE;5534;1
PIPELINE;5614;1
PIPELINE;5671;1
PIPELINE;5688;1
PIPELINE;5694;1
PIPELINE;5703;1
PIPELINE;5708;1
PIPELINE;5709;5
PIPELINE;5718;1
PIPELINE;5727;1
PIPELINE;5761;4
PIPELINE;5812;1
PIPELINE;5839;1
PIPELINE;5840;2
PIPELINE;5910;1
PIPELINE;5917;2
PIPELINE;5926;1
PIPELINE;5957;1
PIPELINE;6207;1
PIPELINE;6235;1
PIPELINE;6368;1
PIPELINE;6398;6
PIPELINE;6401;1
PIPELINE;6479;1
PIPELINE;6518;1
PIPELINE;6558;2
PIPELINE;6607;9
PIPELINE;6611;17
PIPELINE;6629;6
PIPELINE;6852;1
PIPELINE;6857;4
PIPELINE;6858;3
PIPELINE;6860;1
PIPELINE;6966;1
PIPELINE;7104;5
PIPELINE;7164;1
PIPELINE;7241;1
PIPELINE;7296;4
PIPELINE;7331;2
PIPELINE;7474;1
PIPELINE;7539;1
PIPELINE;7566;1
PIPELINE;7659;2
PIPELINE;7666;2
PIPELINE;7761;2
PIPELINE;7764;2
PIPELINE;7813;1
PIPELINE;7885;2
PIPELINE;8038;3
PIPELINE;8137;1
PIPELINE;8215;1
PIPELINE;8242;3
PIPELINE;8263;1
PIPELINE;8463;1
PIPELINE;8593;1
PIPELINE;8603;1
PIPELINE;8646;1
PIPELINE;8689;1
PIPELINE;8709;1
PIPELINE;8769;1
PIPELINE;8794;6
PIPELINE;8852;1
PIPELINE;8998;1
PIPELINE;9010;1
PIPELINE;9074;1
PIPELINE;9128;1
PIPELINE;9348;1
PIPELINE;9386;1
PIPELINE;9466;1
PIPELINE;9499;8
PIPELINE;9582;3
PIPELINE;9591;7
PIPELINE;9642;1
PIPELINE;9687;5
PIPELINE;9688;1
POTOMAC;22;6
POTOMAC;26;2
POTOMAC;29;18
POTOMAC;160;1
POTOMAC;217;51
POTOMAC;1334;3
POTOMAC;1342;10
POTOMAC;2838;1
POTOMAC;2841;5
POTOMAC;4001;1
POTOMAC;4660;7
POTOMAC;4705;1
POTOMAC;4916;3
POTOMAC;5082;6
POTOMAC;5083;2
POTOMAC;5265;4
POTOMAC;5654;3
POTOMAC;5655;1
POTOMAC;7372;2
POTOMAC;7378;2
POTOMAC;9161;3
POTOMAC;9437;14
POTOMAC;9487;1
POTOMAC;9492;1
POTOMAC;9729;1
PROVIDEN;111;5
PROVIDEN;722;3
PROVIDEN;1000;4
PROVIDEN;1779;10
PROVIDEN;3059;10
PROVIDEN;3073;3
PROVIDEN;3075;7
PROVIDEN;3100;19
PROVIDEN;3478;4
PROVIDEN;3548;24
PROVIDEN;3579;2
PROVIDEN;3609;20
PROVIDEN;3838;19
PROVIDEN;3839;16
PROVIDEN;3938;1
PROVIDEN;4035;7
PROVIDEN;4767;21
PROVIDEN;4768;2
PROVIDEN;4869;9
PROVIDEN;4871;10
PROVIDEN;5051;1
PROVIDEN;5182;2
PROVIDEN;5258;6
PROVIDEN;5282;5
PROVIDEN;5687;18
PROVIDEN;5722;1
PROVIDEN;5917;3
PROVIDEN;5969;2
PROVIDEN;6484;3
PROVIDEN;6667;4
PROVIDEN;7113;4
PROVIDEN;7124;45
PROVIDEN;7129;5
PROVIDEN;7130;1
PROVIDEN;7131;1
PROVIDEN;7132;1
PROVIDEN;7133;4
PROVIDEN;7167;7
PROVIDEN;7198;3
PROVIDEN;7262;2
PROVIDEN;7263;2
PROVIDEN;7308;18
PROVIDEN;7654;2
PROVIDEN;7655;7
PROVIDEN;7656;39
PROVIDEN;7657;1
PROVIDEN;7658;2
PROVIDEN;7889;1
PROVIDEN;7952;4
PROVIDEN;7959;4
PROVIDEN;8047;2
PROVIDEN;8082;21
PROVIDEN;8093;2
PROVIDEN;8310;5
PROVIDEN;8461;2
PROVIDEN;8659;6
PROVIDEN;8764;2
PROVIDEN;8851;1
PROVIDEN;8903;1
PROVIDEN;8905;3
PROVIDEN;9076;2
PROVIDEN;9085;2
PROVIDEN;9542;2
PROVIDEN;9543;2
PROVIDEN;9729;2
PUGU;93;2
PUGU;211;2
PUGU;212;6
PUGU;435;4
PUGU;451;1
PUGU;490;2
PUGU;585;7
PUGU;586;5
PUGU;587;1
PUGU;598;1
PUGU;677;1
PUGU;1140;11
PUGU;1237;1
PUGU;1810;1
PUGU;2038;3
PUGU;2219;3
PUGU;2238;2
PUGU;2249;4
PUGU;2250;1
PUGU;2251;2
PUGU;2309;1
PUGU;2694;8
PUGU;2695;3
PUGU;2696;2
PUGU;2697;1
PUGU;3021;2
PUGU;3022;2
PUGU;3027;2
PUGU;3185;1
PUGU;3189;2
PUGU;3224;4
PUGU;3501;1
PUGU;3512;2
PUGU;3907;3
PUGU;3933;29
PUGU;3968;2
PUGU;4165;1
PUGU;4321;1
PUGU;4322;4
PUGU;4402;11
PUGU;4408;15
PUGU;4424;1
PUGU;4425;3
PUGU;4564;33
PUGU;4834;2
PUGU;5509;1
PUGU;5565;2
PUGU;5624;6
PUGU;5626;3
PUGU;5627;2
PUGU;5628;1
PUGU;5644;2
PUGU;5864;1
PUGU;6301;4
PUGU;6397;1
PUGU;6441;2
PUGU;7476;1
PUGU;7929;5
PUGU;7973;3
PUGU;7974;1
PUGU;8128;2
PUGU;8134;1
PUGU;8137;1
PUGU;8138;1
PUGU;8373;2
PUGU;8466;2
PUGU;8629;1
PUGU;8678;1
PUGU;8899;1
PUGU;8901;3
PUGU;9185;1
PUGU;9190;2
PUGU;9195;1
PUGU;9196;2
PUGU;9197;1
PUGU;9205;1
PUGU;9239;1
PUGU;9240;1
PUGU;9241;1
PUGU;9243;4
PUGU;9408;1
PUGU;9575;1
PUGU;9613;1
PUGU;9659;154
PUGU;9662;7
PUGU;9670;5
PUGU;9710;5
PUYEHUE;41;1
PUYEHUE;1245;9
PUYEHUE;2882;2
PUYEHUE;2904;3
PUYEHUE;3384;7
PUYEHUE;4735;3
PUYEHUE;4891;6
PUYEHUE;4960;59
PUYEHUE;6312;35
PUYEHUE;6980;11
PUYEHUE;7111;11
PUYEHUE;7152;177
PUYEHUE;7408;6
PUYEHUE;7590;1
PUYEHUE;7706;1
PUYEHUE;9595;4
QUIAPACA;9;4
QUIAPACA;114;10
QUIAPACA;129;1
QUIAPACA;319;1
QUIAPACA;517;3
QUIAPACA;529;2
QUIAPACA;557;9
QUIAPACA;1351;1
QUIAPACA;1382;1
QUIAPACA;1406;11
QUIAPACA;1407;14
QUIAPACA;1429;2
QUIAPACA;1440;1
QUIAPACA;1455;10
QUIAPACA;1490;1
QUIAPACA;1491;3
QUIAPACA;1496;8
QUIAPACA;1529;1
QUIAPACA;1537;1
QUIAPACA;1544;2
QUIAPACA;2051;11
QUIAPACA;2054;1
QUIAPACA;2236;4
QUIAPACA;2297;1
QUIAPACA;2693;3
QUIAPACA;2719;1
QUIAPACA;2818;2
QUIAPACA;2865;2
QUIAPACA;2876;2
QUIAPACA;3366;1
QUIAPACA;3539;4
QUIAPACA;3716;3
QUIAPACA;3886;3
QUIAPACA;3901;7
QUIAPACA;3946;4
QUIAPACA;3967;2
QUIAPACA;3976;20
QUIAPACA;4025;1
QUIAPACA;4096;6
QUIAPACA;4160;1
QUIAPACA;4165;1
QUIAPACA;4322;5
QUIAPACA;4323;2
QUIAPACA;4324;2
QUIAPACA;4447;7
QUIAPACA;4474;1
QUIAPACA;4481;6
QUIAPACA;4527;1
QUIAPACA;4760;1
QUIAPACA;4767;1
QUIAPACA;4849;3
QUIAPACA;5669;3
QUIAPACA;5725;4
QUIAPACA;5752;17
QUIAPACA;6161;1
QUIAPACA;7100;15
QUIAPACA;7110;2
QUIAPACA;7190;13
QUIAPACA;7262;4
QUIAPACA;7263;3
QUIAPACA;7287;6
QUIAPACA;7479;22
QUIAPACA;7481;2
QUIAPACA;7486;1
QUIAPACA;7678;4
QUIAPACA;7776;1
QUIAPACA;7793;1
QUIAPACA;7924;2
QUIAPACA;7959;1
QUIAPACA;8137;1
QUIAPACA;8310;1
QUIAPACA;8410;4
QUIAPACA;8469;5
QUIAPACA;8555;49
QUIAPACA;8619;6
QUIAPACA;8665;1
QUIAPACA;8764;4
QUIAPACA;8765;4
QUIAPACA;8816;3
QUIAPACA;9227;1
QUIAPACA;9444;1
QUIAPACA;9458;2
QUIAPACA;9482;16
QUINCEOC;780;9
QUINCEOC;790;1
QUINCEOC;1188;1
QUINCEOC;1295;3
QUINCEOC;1340;1
QUINCEOC;1342;3
QUINCEOC;2072;3
QUINCEOC;2191;2
QUINCEOC;2340;4
QUINCEOC;2476;3
QUINCEOC;2550;3
QUINCEOC;2839;3
QUINCEOC;3798;27
QUINCEOC;4089;1
QUINCEOC;4094;2
QUINCEOC;4206;5
QUINCEOC;4684;2
QUINCEOC;4712;1
QUINCEOC;4724;1
QUINCEOC;4869;1
QUINCEOC;4921;57
QUINCEOC;5182;2
QUINCEOC;5183;3
QUINCEOC;5184;3
QUINCEOC;5193;1
QUINCEOC;5412;1
QUINCEOC;5658;8
QUINCEOC;5712;1
QUINCEOC;5820;2
QUINCEOC;6088;4
QUINCEOC;6166;2
QUINCEOC;6667;2
QUINCEOC;6951;11
QUINCEOC;7381;1
QUINCEOC;7604;12
QUINCEOC;7847;1
QUINCEOC;8324;9
QUINCEOC;8460;2
QUINCEOC;8469;1
QUINCEOC;8504;2
QUINCEOC;8777;2
QUINCEOC;9132;1
QUINCEOC;9165;1
QUINCEOC;9304;2
QUINCEOC;9341;11
QUINCEOC;9379;1
QUINCEOC;9550;2
RANCHOQU;244;1
RANCHOQU;252;1
RANCHOQU;299;1
RANCHOQU;415;1
RANCHOQU;522;2
RANCHOQU;537;5
RANCHOQU;581;4
RANCHOQU;853;3
RANCHOQU;928;1
RANCHOQU;960;1
RANCHOQU;1036;3
RANCHOQU;1045;2
RANCHOQU;1061;7
RANCHOQU;1167;1
RANCHOQU;1220;1
RANCHOQU;1432;1
RANCHOQU;1531;2
RANCHOQU;1667;3
RANCHOQU;1911;1
RANCHOQU;1917;1
RANCHOQU;1918;1
RANCHOQU;1919;1
RANCHOQU;1970;1
RANCHOQU;2100;1
RANCHOQU;2124;1
RANCHOQU;2147;3
RANCHOQU;2278;2
RANCHOQU;2412;2
RANCHOQU;2424;2
RANCHOQU;2490;3
RANCHOQU;2553;1
RANCHOQU;2617;1
RANCHOQU;2638;4
RANCHOQU;2823;1
RANCHOQU;3053;1
RANCHOQU;3074;6
RANCHOQU;3077;2
RANCHOQU;3262;2
RANCHOQU;3275;1
RANCHOQU;3402;1
RANCHOQU;3548;1
RANCHOQU;3671;1
RANCHOQU;3741;17
RANCHOQU;4073;1
RANCHOQU;4224;1
RANCHOQU;4228;1
RANCHOQU;4229;1
RANCHOQU;4460;2
RANCHOQU;4547;1
RANCHOQU;4636;1
RANCHOQU;4742;2
RANCHOQU;4801;1
RANCHOQU;4863;3
RANCHOQU;4971;3
RANCHOQU;5099;3
RANCHOQU;5120;1
RANCHOQU;5230;1
RANCHOQU;5387;3
RANCHOQU;5465;1
RANCHOQU;5500;1
RANCHOQU;5519;2
RANCHOQU;5557;2
RANCHOQU;5611;5
RANCHOQU;5626;2
RANCHOQU;5627;2
RANCHOQU;5665;4
RANCHOQU;5712;4
RANCHOQU;5778;1
RANCHOQU;5780;1
RANCHOQU;5783;2
RANCHOQU;5831;1
RANCHOQU;6038;1
RANCHOQU;6102;1
RANCHOQU;6118;1
RANCHOQU;6250;1
RANCHOQU;6253;1
RANCHOQU;6364;1
RANCHOQU;6406;2
RANCHOQU;6408;1
RANCHOQU;6558;4
RANCHOQU;6587;2
RANCHOQU;6593;3
RANCHOQU;6624;2
RANCHOQU;6639;1
RANCHOQU;6652;4
RANCHOQU;6718;7
RANCHOQU;6808;2
RANCHOQU;6840;1
RANCHOQU;6856;1
RANCHOQU;7323;1
RANCHOQU;7334;1
RANCHOQU;7338;1
RANCHOQU;7617;1
RANCHOQU;7947;1
RANCHOQU;7989;5
RANCHOQU;7991;5
RANCHOQU;8008;1
RANCHOQU;8047;3
RANCHOQU;8051;8
RANCHOQU;8303;2
RANCHOQU;8310;1
RANCHOQU;8335;5
RANCHOQU;8501;2
RANCHOQU;8502;1
RANCHOQU;8818;1
RANCHOQU;8858;1
RANCHOQU;8899;1
RANCHOQU;8980;2
RANCHOQU;8984;8
RANCHOQU;8985;1
RANCHOQU;8986;1
RANCHOQU;8987;1
RANCHOQU;9028;1
RANCHOQU;9071;1
RANCHOQU;9074;1
RANCHOQU;9263;1
RANCHOQU;9384;1
RANCHOQU;9432;1
RANCHOQU;9433;2
RANCHOQU;9676;4
RANCHOQU;9682;11
RANCHOQU;9705;1
RANCHOQU;9743;1
RANCHOQU;9747;1
RIACHUEL;72;10
RIACHUEL;556;47
RIACHUEL;644;10
RIACHUEL;1165;1
RIACHUEL;1404;1
RIACHUEL;1491;28
RIACHUEL;1587;4
RIACHUEL;1754;23
RIACHUEL;1757;2
RIACHUEL;1991;2
RIACHUEL;3357;1
RIACHUEL;3789;2
RIACHUEL;3797;2
RIACHUEL;4118;6
RIACHUEL;4153;18
RIACHUEL;4160;2
RIACHUEL;4515;1
RIACHUEL;4783;48
RIACHUEL;4870;1
RIACHUEL;6162;92
RIACHUEL;6433;5
RIACHUEL;6474;1
RIACHUEL;6935;5
RIACHUEL;7072;1
RIACHUEL;7100;4
RIACHUEL;7109;4
RIACHUEL;7187;16
RIACHUEL;7203;2
RIACHUEL;7463;1
RIACHUEL;7480;2
RIACHUEL;7553;2
RIACHUEL;7581;2
RIACHUEL;7677;3
RIACHUEL;7785;12
RIACHUEL;8299;1
RIACHUEL;8407;2
RIACHUEL;8467;13
RIACHUEL;8555;17
RIACHUEL;8604;1
RIACHUEL;8704;12
RIACHUEL;8849;24
RIACHUEL;9087;2
RIACHUEL;9089;11
RIACHUEL;9127;3
RIACHUEL;9458;30
RIACHUEL;9539;2
RIOHEATH;152;1
RIOHEATH;319;3
RIOHEATH;398;1
RIOHEATH;449;1
RIOHEATH;517;1
RIOHEATH;518;1
RIOHEATH;525;1
RIOHEATH;557;1
RIOHEATH;558;2
RIOHEATH;1024;3
RIOHEATH;1045;8
RIOHEATH;1070;20
RIOHEATH;1086;5
RIOHEATH;1091;6
RIOHEATH;1407;1
RIOHEATH;1451;1
RIOHEATH;1452;1
RIOHEATH;1454;4
RIOHEATH;1474;2
RIOHEATH;1478;2
RIOHEATH;1483;1
RIOHEATH;1549;1
RIOHEATH;1557;3
RIOHEATH;1600;1
RIOHEATH;1607;3
RIOHEATH;1615;1
RIOHEATH;1645;1
RIOHEATH;1652;1
RIOHEATH;1733;1
RIOHEATH;1738;1
RIOHEATH;1821;1
RIOHEATH;1911;1
RIOHEATH;1969;13
RIOHEATH;1977;1
RIOHEATH;2094;1
RIOHEATH;2150;9
RIOHEATH;2167;1
RIOHEATH;2168;1
RIOHEATH;2174;2
RIOHEATH;2240;2
RIOHEATH;2249;1
RIOHEATH;2304;2
RIOHEATH;2332;4
RIOHEATH;2393;19
RIOHEATH;2433;1
RIOHEATH;2694;2
RIOHEATH;2695;1
RIOHEATH;2731;1
RIOHEATH;2754;6
RIOHEATH;2769;1
RIOHEATH;2817;1
RIOHEATH;3085;2
RIOHEATH;3528;5
RIOHEATH;3629;1
RIOHEATH;3705;1
RIOHEATH;3847;3
RIOHEATH;3848;1
RIOHEATH;4046;1
RIOHEATH;4050;6
RIOHEATH;4073;3
RIOHEATH;4097;1
RIOHEATH;4120;2
RIOHEATH;4224;1
RIOHEATH;4228;1
RIOHEATH;4229;3
RIOHEATH;4230;1
RIOHEATH;4231;1
RIOHEATH;4356;2
RIOHEATH;4357;2
RIOHEATH;4438;1
RIOHEATH;4560;2
RIOHEATH;4619;5
RIOHEATH;4620;1
RIOHEATH;4799;1
RIOHEATH;4821;3
RIOHEATH;4822;1
RIOHEATH;4829;1
RIOHEATH;5101;2
RIOHEATH;5282;1
RIOHEATH;5293;1
RIOHEATH;5294;1
RIOHEATH;5374;1
RIOHEATH;5462;1
RIOHEATH;5577;5
RIOHEATH;5607;2
RIOHEATH;5688;1
RIOHEATH;5712;1
RIOHEATH;5713;5
RIOHEATH;5714;2
RIOHEATH;5845;2
RIOHEATH;5917;2
RIOHEATH;5926;5
RIOHEATH;5927;2
RIOHEATH;5928;1
RIOHEATH;5929;5
RIOHEATH;5944;3
RIOHEATH;5945;3
RIOHEATH;5966;5
RIOHEATH;5967;2
RIOHEATH;6233;1
RIOHEATH;6347;13
RIOHEATH;6365;2
RIOHEATH;6408;1
RIOHEATH;6413;3
RIOHEATH;6438;3
RIOHEATH;6538;1
RIOHEATH;6584;5
RIOHEATH;6617;9
RIOHEATH;6618;2
RIOHEATH;6621;1
RIOHEATH;6632;1
RIOHEATH;6747;2
RIOHEATH;6749;2
RIOHEATH;6752;3
RIOHEATH;6764;1
RIOHEATH;6823;7
RIOHEATH;6857;6
RIOHEATH;7034;4
RIOHEATH;7113;1
RIOHEATH;7124;1
RIOHEATH;7334;2
RIOHEATH;7521;8
RIOHEATH;7532;2
RIOHEATH;7883;1
RIOHEATH;7887;8
RIOHEATH;7921;3
RIOHEATH;7985;1
RIOHEATH;8214;1
RIOHEATH;9384;1
RIOHEATH;9447;1
RIOHEATH;9587;4
RIOHEATH;9613;1
RIOHEATH;9646;8
RIOHEATH;9741;1
RIOHEATH;9744;1
RIOMANSO;152;2
RIOMANSO;241;1
RIOMANSO;255;2
RIOMANSO;283;1
RIOMANSO;302;1
RIOMANSO;319;1
RIOMANSO;322;1
RIOMANSO;454;1
RIOMANSO;504;2
RIOMANSO;517;2
RIOMANSO;567;1
RIOMANSO;606;1
RIOMANSO;631;3
RIOMANSO;657;3
RIOMANSO;830;1
RIOMANSO;834;1
RIOMANSO;960;1
RIOMANSO;961;1
RIOMANSO;1045;6
RIOMANSO;1046;1
RIOMANSO;1047;1
RIOMANSO;1063;5
RIOMANSO;1089;2
RIOMANSO;1091;2
RIOMANSO;1156;8
RIOMANSO;1174;7
RIOMANSO;1176;3
RIOMANSO;1378;1
RIOMANSO;1436;1
RIOMANSO;1470;1
RIOMANSO;1483;1
RIOMANSO;1505;2
RIOMANSO;1509;1
RIOMANSO;1511;1
RIOMANSO;1518;2
RIOMANSO;1550;6
RIOMANSO;1584;1
RIOMANSO;1650;1
RIOMANSO;1691;16
RIOMANSO;1692;1
RIOMANSO;1733;1
RIOMANSO;1734;2
RIOMANSO;1822;2
RIOMANSO;1839;1
RIOMANSO;1840;1
RIOMANSO;1841;2
RIOMANSO;1862;5
RIOMANSO;1872;1
RIOMANSO;1895;1
RIOMANSO;1908;1
RIOMANSO;1911;2
RIOMANSO;1918;1
RIOMANSO;1921;1
RIOMANSO;1954;1
RIOMANSO;1973;1
RIOMANSO;2134;1
RIOMANSO;2148;4
RIOMANSO;2205;3
RIOMANSO;2206;1
RIOMANSO;2236;1
RIOMANSO;2304;1
RIOMANSO;2393;1
RIOMANSO;2433;6
RIOMANSO;2466;1
RIOMANSO;2507;1
RIOMANSO;2532;1
RIOMANSO;2533;1
RIOMANSO;2534;1
RIOMANSO;2616;2
RIOMANSO;2646;1
RIOMANSO;2743;2
RIOMANSO;2778;2
RIOMANSO;2818;2
RIOMANSO;2823;3
RIOMANSO;2961;1
RIOMANSO;2997;1
RIOMANSO;3077;2
RIOMANSO;3078;1
RIOMANSO;3095;4
RIOMANSO;3271;1
RIOMANSO;3274;1
RIOMANSO;3275;2
RIOMANSO;3276;1
RIOMANSO;3771;2
RIOMANSO;3936;1
RIOMANSO;3958;3
RIOMANSO;4036;2
RIOMANSO;4050;4
RIOMANSO;4065;1
RIOMANSO;4066;1
RIOMANSO;4073;3
RIOMANSO;4100;1
RIOMANSO;4111;1
RIOMANSO;4224;2
RIOMANSO;4322;1
RIOMANSO;4323;1
RIOMANSO;4324;2
RIOMANSO;4349;1
RIOMANSO;4382;31
RIOMANSO;4383;1
RIOMANSO;4384;2
RIOMANSO;4465;2
RIOMANSO;4505;2
RIOMANSO;4506;1
RIOMANSO;4507;1
RIOMANSO;4566;1
RIOMANSO;4601;1
RIOMANSO;4602;1
RIOMANSO;4854;3
RIOMANSO;4863;1
RIOMANSO;4900;1
RIOMANSO;4928;1
RIOMANSO;4941;1
RIOMANSO;4984;5
RIOMANSO;4990;7
RIOMANSO;5133;1
RIOMANSO;5241;1
RIOMANSO;5282;1
RIOMANSO;5293;1
RIOMANSO;5294;1
RIOMANSO;5295;1
RIOMANSO;5296;2
RIOMANSO;5297;1
RIOMANSO;5298;1
RIOMANSO;5299;1
RIOMANSO;5428;1
RIOMANSO;5488;4
RIOMANSO;5490;1
RIOMANSO;5491;1
RIOMANSO;5492;1
RIOMANSO;5528;3
RIOMANSO;5531;1
RIOMANSO;5532;1
RIOMANSO;5597;1
RIOMANSO;5626;1
RIOMANSO;5637;1
RIOMANSO;5712;1
RIOMANSO;5770;3
