"year.predicted";"plot";"metric";"type";"intensity";"value"
"2016";4;"evenness";"id";5;9,81507649816845
"2017";4;"evenness";"id";5;6,70693633317034
"2018";4;"evenness";"id";5;5,84909657091139
"2019";4;"evenness";"id";5;2,81929274247132
"2016";5;"evenness";"id";5;8,33193504532479
"2017";5;"evenness";"id";5;5,7061154795328
"2018";5;"evenness";"id";5;6,1393952014774
"2019";5;"evenness";"id";5;2,04840273280454
"2016";6;"evenness";"id";5;7,62835560792512
"2017";6;"evenness";"id";5;7,01313525675349
"2018";6;"evenness";"id";5;5,30742761181801
"2019";6;"evenness";"id";5;2,16559914818212
"2016";7;"evenness";"id";5;3,85836322520994
"2017";7;"evenness";"id";5;7,13402187900958
"2018";7;"evenness";"id";5;3,1964203158613
"2019";7;"evenness";"id";5;NA
"2016";8;"evenness";"id";5;3,35838674649906
"2017";8;"evenness";"id";5;6,89229129295772
"2018";8;"evenness";"id";5;4,73541985000473
"2019";8;"evenness";"id";5;NA
"2016";9;"evenness";"id";5;2,37493536450673
"2017";9;"evenness";"id";5;7,21224050899147
"2018";9;"evenness";"id";5;NA
"2019";9;"evenness";"id";5;NA
"2016";1;"richness";"obs";6;16
"2017";1;"richness";"obs";6;10
"2018";1;"richness";"obs";6;14
"2019";1;"richness";"obs";6;8
"2016";2;"richness";"obs";6;16
"2017";2;"richness";"obs";6;11
"2018";2;"richness";"obs";6;14
"2019";2;"richness";"obs";6;13
"2016";3;"richness";"obs";6;11
"2017";3;"richness";"obs";6;10
"2018";3;"richness";"obs";6;14
"2019";3;"richness";"obs";6;9
"2016";4;"richness";"obs";6;18
"2017";4;"richness";"obs";6;14
"2018";4;"richness";"obs";6;11
"2019";4;"richness";"obs";6;7
"2016";5;"richness";"obs";6;16
"2017";5;"richness";"obs";6;11
"2018";5;"richness";"obs";6;12
"2019";5;"richness";"obs";6;5
"2016";6;"richness";"obs";6;15
"2017";6;"richness";"obs";6;14
"2018";6;"richness";"obs";6;10
"2019";6;"richness";"obs";6;5
"2016";7;"richness";"obs";6;6
"2017";7;"richness";"obs";6;15
"2018";7;"richness";"obs";6;6
"2019";7;"richness";"obs";6;NA
"2016";8;"richness";"obs";6;6
"2017";8;"richness";"obs";6;15
"2018";8;"richness";"obs";6;8
"2019";8;"richness";"obs";6;NA
"2016";9;"richness";"obs";6;5
"2017";9;"richness";"obs";6;14
"2018";9;"richness";"obs";6;NA
"2019";9;"richness";"obs";6;NA
"2016";1;"abundance";"obs";6;266,289553392083
"2017";1;"abundance";"obs";6;213,669649266535
"2018";1;"abundance";"obs";6;383,327581350762
"2019";1;"abundance";"obs";6;1065,59028063852
"2016";2;"abundance";"obs";6;266,289553392083
"2017";2;"abundance";"obs";6;392,977881548194
"2018";2;"abundance";"obs";6;380,349949875715
"2019";2;"abundance";"obs";6;677,974994707313
"2016";3;"abundance";"obs";6;296,269726790184
"2017";3;"abundance";"obs";6;389,207328434503
"2018";3;"abundance";"obs";6;383,327581350762
"2019";3;"abundance";"obs";6;810,291528809755
"2016";4;"abundance";"obs";6;366,789881096009
"2017";4;"abundance";"obs";6;635,558106183028
"2018";4;"abundance";"obs";6;764,120068498996
"2019";4;"abundance";"obs";6;716,404100405344
"2016";5;"abundance";"obs";6;266,289553392083
"2017";5;"abundance";"obs";6;396,226905507863
"2018";5;"abundance";"obs";6;770,588736599078
"2019";5;"abundance";"obs";6;610,66506202492
"2016";6;"abundance";"obs";6;269,512065462292
"2017";6;"abundance";"obs";6;295,671927378941
"2018";6;"abundance";"obs";6;782,348667309773
"2019";6;"abundance";"obs";6;668,754710138374
"2016";7;"abundance";"obs";6;288,559968183481
"2017";7;"abundance";"obs";6;421,677517597537
"2018";7;"abundance";"obs";6;347,59834463445
"2019";7;"abundance";"obs";6;NA
"2016";8;"abundance";"obs";6;688,667098520367
"2017";8;"abundance";"obs";6;420,929611461557
"2018";8;"abundance";"obs";6;342,990122234324
"2019";8;"abundance";"obs";6;NA
"2016";9;"abundance";"obs";6;438,773145100842
"2017";9;"abundance";"obs";6;323,762255683269
"2018";9;"abundance";"obs";6;NA
"2019";9;"abundance";"obs";6;NA
"2016";1;"evenness";"obs";6;5,33870309171362
"2017";1;"evenness";"obs";6;3,705726868711
"2018";1;"evenness";"obs";6;4,47686964990129
"2019";1;"evenness";"obs";6;2,62464524547182
"2016";2;"evenness";"obs";6;5,33870309171362
"2017";2;"evenness";"obs";6;3,58623420249173
"2018";2;"evenness";"obs";6;4,21867440863717
"2019";2;"evenness";"obs";6;2,11728386410609
"2016";3;"evenness";"obs";6;4,91284911052158
"2017";3;"evenness";"obs";6;3,43899578384599
"2018";3;"evenness";"obs";6;4,47686964990129
"2019";3;"evenness";"obs";6;3,47540137403683
"2016";4;"evenness";"obs";6;6,16472075621508
"2017";4;"evenness";"obs";6;5,26619027652988
"2018";4;"evenness";"obs";6;3,90753027622443
"2019";4;"evenness";"obs";6;2,0493866411089
"2016";5;"evenness";"obs";6;5,33870309171362
"2017";5;"evenness";"obs";6;4,47052479934792
"2018";5;"evenness";"obs";6;4,11347709555905
"2019";5;"evenness";"obs";6;1,4981797505366
"2016";6;"evenness";"obs";6;5,29117709279905
"2017";6;"evenness";"obs";6;4,93072659216159
"2018";6;"evenness";"obs";6;3,84157310591357
"2019";6;"evenness";"obs";6;1,76084559727231
"2016";7;"evenness";"obs";6;1,83066682023747
"2017";7;"evenness";"obs";6;5,57314519881446
"2018";7;"evenness";"obs";6;2,73756715441243
"2019";7;"evenness";"obs";6;NA
"2016";8;"evenness";"obs";6;2,49742376632299
"2017";8;"evenness";"obs";6;5,55922252438803
"2018";8;"evenness";"obs";6;3,84777823110945
"2019";8;"evenness";"obs";6;NA
"2016";9;"evenness";"obs";6;1,5044200919483
"2017";9;"evenness";"obs";6;3,52360590563706
"2018";9;"evenness";"obs";6;NA
"2019";9;"evenness";"obs";6;NA
"2016";1;"richness";"nd";6;16
"2017";1;"richness";"nd";6;10
"2018";1;"richness";"nd";6;14
"2019";1;"richness";"nd";6;8
"2016";2;"richness";"nd";6;16
"2017";2;"richness";"nd";6;11
"2018";2;"richness";"nd";6;14
"2019";2;"richness";"nd";6;13
"2016";3;"richness";"nd";6;11
"2017";3;"richness";"nd";6;10
"2018";3;"richness";"nd";6;14
"2019";3;"richness";"nd";6;9
"2016";4;"richness";"nd";6;18
"2017";4;"richness";"nd";6;14
"2018";4;"richness";"nd";6;11
"2019";4;"richness";"nd";6;7
"2016";5;"richness";"nd";6;16
"2017";5;"richness";"nd";6;11
"2018";5;"richness";"nd";6;12
"2019";5;"richness";"nd";6;5
"2016";6;"richness";"nd";6;15
"2017";6;"richness";"nd";6;14
"2018";6;"richness";"nd";6;10
"2019";6;"richness";"nd";6;5
"2016";7;"richness";"nd";6;6
"2017";7;"richness";"nd";6;15
"2018";7;"richness";"nd";6;6
"2019";7;"richness";"nd";6;NA
"2016";8;"richness";"nd";6;6
"2017";8;"richness";"nd";6;15
"2018";8;"richness";"nd";6;8
"2019";8;"richness";"nd";6;NA
"2016";9;"richness";"nd";6;5
"2017";9;"richness";"nd";6;14
"2018";9;"richness";"nd";6;NA
"2019";9;"richness";"nd";6;NA
"2016";1;"abundance";"nd";6;506,14351422122
"2017";1;"abundance";"nd";6;351,751147774972
"2018";1;"abundance";"nd";6;656,55268060551
"2019";1;"abundance";"nd";6;1095,03462905455
"2016";2;"abundance";"nd";6;506,14351422122
"2017";2;"abundance";"nd";6;567,678591718837
"2018";2;"abundance";"nd";6;606,31378198873
"2019";2;"abundance";"nd";6;782,909542551783
"2016";3;"abundance";"nd";6;532,759602915965
"2017";3;"abundance";"nd";6;562,458374942331
"2018";3;"abundance";"nd";6;656,55268060551
"2019";3;"abundance";"nd";6;1017,60841842006
"2016";4;"abundance";"nd";6;650,10911064215
"2017";4;"abundance";"nd";6;923,864631683452
"2018";4;"abundance";"nd";6;876,029917271826
"2019";4;"abundance";"nd";6;788,247433457581
"2016";5;"abundance";"nd";6;506,14351422122
"2017";5;"abundance";"nd";6;648,434680511938
"2018";5;"abundance";"nd";6;1087,49278837005
"2019";5;"abundance";"nd";6;640,081542849689
"2016";6;"abundance";"nd";6;509,447569326928
"2017";6;"abundance";"nd";6;482,786201987784
"2018";6;"abundance";"nd";6;1007,73819203219
"2019";6;"abundance";"nd";6;657,336043581265
"2016";7;"abundance";"nd";6;294,244650452519
"2017";7;"abundance";"nd";6;749,680996307786
"2018";7;"abundance";"nd";6;538,382377714878
"2019";7;"abundance";"nd";6;NA
"2016";8;"abundance";"nd";6;758,459063021507
"2017";8;"abundance";"nd";6;713,837823373345
"2018";8;"abundance";"nd";6;651,187132735337
"2019";8;"abundance";"nd";6;NA
"2016";9;"abundance";"nd";6;509,48220355077
"2017";9;"abundance";"nd";6;416,577058818675
"2018";9;"abundance";"nd";6;NA
"2019";9;"abundance";"nd";6;NA
"2016";1;"evenness";"nd";6;5,8830958312603
"2017";1;"evenness";"nd";6;4,26272363215051
"2018";1;"evenness";"nd";6;5,78637999673627
"2019";1;"evenness";"nd";6;2,86805703000877
"2016";2;"evenness";"nd";6;5,8830958312603
"2017";2;"evenness";"nd";6;4,3365878550814
"2018";2;"evenness";"nd";6;5,64245208603446
"2019";2;"evenness";"nd";6;3,18984834782214
"2016";3;"evenness";"nd";6;5,03968813349953
"2017";3;"evenness";"nd";6;4,17750811573897
"2018";3;"evenness";"nd";6;5,78637999673627
"2019";3;"evenness";"nd";6;4,03008532200962
"2016";4;"evenness";"nd";6;7,68242293011399
"2017";4;"evenness";"nd";6;6,05645338700487
"2018";4;"evenness";"nd";6;5,01134075680343
"2019";4;"evenness";"nd";6;2,39764627368687
"2016";5;"evenness";"nd";6;5,8830958312603
"2017";5;"evenness";"nd";6;5,17012443227912
"2018";5;"evenness";"nd";6;5,42143900287503
"2019";5;"evenness";"nd";6;1,7106955861153
"2016";6;"evenness";"nd";6;5,8919262626985
"2017";6;"evenness";"nd";6;6,00733689292047
"2018";6;"evenness";"nd";6;4,6038318530943
"2019";6;"evenness";"nd";6;1,72793700785078
"2016";7;"evenness";"nd";6;3,29780656947077
"2017";7;"evenness";"nd";6;6,19181330964162
"2018";7;"evenness";"nd";6;2,64435627030829
"2019";7;"evenness";"nd";6;NA
"2016";8;"evenness";"nd";6;3,09063616527706
"2017";8;"evenness";"nd";6;5,91334884629427
"2018";8;"evenness";"nd";6;4,01388797968061
"2019";8;"evenness";"nd";6;NA
"2016";9;"evenness";"nd";6;2,09079341976479
"2017";9;"evenness";"nd";6;6,03875040329563
"2018";9;"evenness";"nd";6;NA
"2019";9;"evenness";"nd";6;NA
"2016";1;"richness";"fd";6;16
"2017";1;"richness";"fd";6;10
"2018";1;"richness";"fd";6;14
"2019";1;"richness";"fd";6;8
"2016";2;"richness";"fd";6;16
"2017";2;"richness";"fd";6;11
"2018";2;"richness";"fd";6;14
"2019";2;"richness";"fd";6;13
"2016";3;"richness";"fd";6;11
"2017";3;"richness";"fd";6;10
"2018";3;"richness";"fd";6;14
"2019";3;"richness";"fd";6;9
"2016";4;"richness";"fd";6;18
"2017";4;"richness";"fd";6;14
"2018";4;"richness";"fd";6;11
"2019";4;"richness";"fd";6;7
"2016";5;"richness";"fd";6;16
"2017";5;"richness";"fd";6;11
"2018";5;"richness";"fd";6;12
"2019";5;"richness";"fd";6;5
"2016";6;"richness";"fd";6;15
"2017";6;"richness";"fd";6;14
"2018";6;"richness";"fd";6;10
"2019";6;"richness";"fd";6;5
"2016";7;"richness";"fd";6;6
"2017";7;"richness";"fd";6;15
"2018";7;"richness";"fd";6;6
"2019";7;"richness";"fd";6;NA
"2016";8;"richness";"fd";6;6
"2017";8;"richness";"fd";6;15
"2018";8;"richness";"fd";6;8
"2019";8;"richness";"fd";6;NA
"2016";9;"richness";"fd";6;5
"2017";9;"richness";"fd";6;14
"2018";9;"richness";"fd";6;NA
"2019";9;"richness";"fd";6;NA
"2016";1;"abundance";"fd";6;195,77981739204
"2017";1;"abundance";"fd";6;181,148628869526
"2018";1;"abundance";"fd";6;330,772368457375
"2019";1;"abundance";"fd";6;759,114296417427
"2016";2;"abundance";"fd";6;195,779819536705
"2017";2;"abundance";"fd";6;326,172574759007
"2018";2;"abundance";"fd";6;338,594735990783
"2019";2;"abundance";"fd";6;482,884869790369
"2016";3;"abundance";"fd";6;264,917088328642
"2017";3;"abundance";"fd";6;327,606109589752
"2018";3;"abundance";"fd";6;330,772368457375
"2019";3;"abundance";"fd";6;630,74046422896
"2016";4;"abundance";"fd";6;290,931091625014
"2017";4;"abundance";"fd";6;493,523845341876
"2018";4;"abundance";"fd";6;582,900358475312
"2019";4;"abundance";"fd";6;512,774265022929
"2016";5;"abundance";"fd";6;195,779818354833
"2017";5;"abundance";"fd";6;304,823463623529
"2018";5;"abundance";"fd";6;611,381379983326
"2019";5;"abundance";"fd";6;424,040934627745
"2016";6;"abundance";"fd";6;208,663636106672
"2017";6;"abundance";"fd";6;228,11538629337
"2018";6;"abundance";"fd";6;615,781512498177
"2019";6;"abundance";"fd";6;475,28218869314
"2016";7;"abundance";"fd";6;164,925731194589
"2017";7;"abundance";"fd";6;347,198846761419
"2018";7;"abundance";"fd";6;243,745898901714
"2019";7;"abundance";"fd";6;NA
"2016";8;"abundance";"fd";6;562,176883489662
"2017";8;"abundance";"fd";6;329,641855212288
"2018";8;"abundance";"fd";6;274,479350476946
"2019";8;"abundance";"fd";6;NA
"2016";9;"abundance";"fd";6;328,035028972446
"2017";9;"abundance";"fd";6;245,197118474723
"2018";9;"abundance";"fd";6;NA
"2019";9;"abundance";"fd";6;NA
"2016";1;"evenness";"fd";6;6,58600500346258
"2017";1;"evenness";"fd";6;4,5337536086822
"2018";1;"evenness";"fd";6;4,91087344319832
"2019";1;"evenness";"fd";6;3,01853626274829
"2016";2;"evenness";"fd";6;6,58600502203494
"2017";2;"evenness";"fd";6;4,0074684974724
"2018";2;"evenness";"fd";6;4,6502331580088
"2019";2;"evenness";"fd";6;2,6204052615308
"2016";3;"evenness";"fd";6;5,670516220386
"2017";3;"evenness";"fd";6;3,75702037304434
"2018";3;"evenness";"fd";6;4,91087344319832
"2019";3;"evenness";"fd";6;4,08393415236489
"2016";4;"evenness";"fd";6;6,82820893013366
"2017";4;"evenness";"fd";6;5,47059696502305
"2018";4;"evenness";"fd";6;4,38182024788946
"2019";4;"evenness";"fd";6;2,39780949709397
"2016";5;"evenness";"fd";6;6,58600501180017
"2017";5;"evenness";"fd";6;4,81291269293953
"2018";5;"evenness";"fd";6;4,67745410340605
"2019";5;"evenness";"fd";6;1,83889397864637
"2016";6;"evenness";"fd";6;6,35478965047363
"2017";6;"evenness";"fd";6;5,8297278712016
"2018";6;"evenness";"fd";6;4,26265111690322
"2019";6;"evenness";"fd";6;2,16577425736702
"2016";7;"evenness";"fd";6;2,80871148763802
"2017";7;"evenness";"fd";6;6,31037100641581
"2018";7;"evenness";"fd";6;3,28542398999868
"2019";7;"evenness";"fd";6;NA
"2016";8;"evenness";"fd";6;2,76283244485946
"2017";8;"evenness";"fd";6;6,30622169852815
"2018";8;"evenness";"fd";6;4,34323585261244
"2019";8;"evenness";"fd";6;NA
"2016";9;"evenness";"fd";6;1,78301669737225
"2017";9;"evenness";"fd";6;4,58605276132068
"2018";9;"evenness";"fd";6;NA
"2019";9;"evenness";"fd";6;NA
"2016";1;"richness";"ia";6;16
"2017";1;"richness";"ia";6;10
"2018";1;"richness";"ia";6;14
"2019";1;"richness";"ia";6;8
"2016";2;"richness";"ia";6;16
"2017";2;"richness";"ia";6;11
"2018";2;"richness";"ia";6;14
"2019";2;"richness";"ia";6;13
"2016";3;"richness";"ia";6;11
"2017";3;"richness";"ia";6;10
"2018";3;"richness";"ia";6;14
"2019";3;"richness";"ia";6;9
"2016";4;"richness";"ia";6;18
"2017";4;"richness";"ia";6;14
"2018";4;"richness";"ia";6;11
"2019";4;"richness";"ia";6;7
"2016";5;"richness";"ia";6;16
"2017";5;"richness";"ia";6;11
"2018";5;"richness";"ia";6;12
"2019";5;"richness";"ia";6;5
"2016";6;"richness";"ia";6;15
"2017";6;"richness";"ia";6;14
"2018";6;"richness";"ia";6;10
"2019";6;"richness";"ia";6;5
"2016";7;"richness";"ia";6;6
"2017";7;"richness";"ia";6;15
"2018";7;"richness";"ia";6;6
"2019";7;"richness";"ia";6;NA
"2016";8;"richness";"ia";6;6
"2017";8;"richness";"ia";6;15
"2018";8;"richness";"ia";6;8
"2019";8;"richness";"ia";6;NA
"2016";9;"richness";"ia";6;5
"2017";9;"richness";"ia";6;14
"2018";9;"richness";"ia";6;NA
"2019";9;"richness";"ia";6;NA
"2016";1;"abundance";"ia";6;460,572702129049
"2017";1;"abundance";"ia";6;192,283354285978
"2018";1;"abundance";"ia";6;304,817687049389
"2019";1;"abundance";"ia";6;958,913542360716
"2016";2;"abundance";"ia";6;460,572649851162
"2017";2;"abundance";"ia";6;346,180025354747
"2018";2;"abundance";"ia";6;301,319177284324
"2019";2;"abundance";"ia";6;516,932228906111
"2016";3;"abundance";"ia";6;300,004729305666
"2017";3;"abundance";"ia";6;344,174463213577
"2018";3;"abundance";"ia";6;304,817687049389
"2019";3;"abundance";"ia";6;723,367388476844
"2016";4;"abundance";"ia";6;540,822946104298
"2017";4;"abundance";"ia";6;671,6114232398
"2018";4;"abundance";"ia";6;558,281196452923
"2019";4;"abundance";"ia";6;659,249777161424
"2016";5;"abundance";"ia";6;460,572646994377
"2017";5;"abundance";"ia";6;408,417313960318
"2018";5;"abundance";"ia";6;650,985615626304
"2019";5;"abundance";"ia";6;605,359745116634
"2016";6;"abundance";"ia";6;468,243608807093
"2017";6;"abundance";"ia";6;356,973196017778
"2018";6;"abundance";"ia";6;599,127117946276
"2019";6;"abundance";"ia";6;633,97170501211
"2016";7;"abundance";"ia";6;116,699337101072
"2017";7;"abundance";"ia";6;503,872922109416
"2018";7;"abundance";"ia";6;454,05084945833
"2019";7;"abundance";"ia";6;NA
"2016";8;"abundance";"ia";6;494,06877675345
"2017";8;"abundance";"ia";6;458,000489925917
"2018";8;"abundance";"ia";6;367,078653140503
"2019";8;"abundance";"ia";6;NA
"2016";9;"abundance";"ia";6;241,095426697934
"2017";9;"abundance";"ia";6;392,152399370479
"2018";9;"abundance";"ia";6;NA
"2019";9;"abundance";"ia";6;NA
"2016";1;"evenness";"ia";6;4,65524544106756
"2017";1;"evenness";"ia";6;5,21425689770129
"2018";1;"evenness";"ia";6;6,80042878028734
"2019";1;"evenness";"ia";6;2,68792960212221
"2016";2;"evenness";"ia";6;4,65524525361966
"2017";2;"evenness";"ia";6;4,11992771778204
"2018";2;"evenness";"ia";6;6,68888460268101
"2019";2;"evenness";"ia";6;2,42639144751806
"2016";3;"evenness";"ia";6;4,41664750870333
"2017";3;"evenness";"ia";6;4,03981653367935
"2018";3;"evenness";"ia";6;6,80042878028734
"2019";3;"evenness";"ia";6;3,77053748271813
"2016";4;"evenness";"ia";6;6,99292737200953
"2017";4;"evenness";"ia";6;5,50474855184649
"2018";4;"evenness";"ia";6;5,18254906300243
"2019";4;"evenness";"ia";6;1,99808072767871
"2016";5;"evenness";"ia";6;4,65524524337635
"2017";5;"evenness";"ia";6;5,07065528440814
"2018";5;"evenness";"ia";6;5,27511644197173
"2019";5;"evenness";"ia";6;1,63288878175205
"2016";6;"evenness";"ia";6;4,60928641005463
"2017";6;"evenness";"ia";6;5,07829372637734
"2018";6;"evenness";"ia";6;4,99216260561194
"2019";6;"evenness";"ia";6;1,84939166017165
"2016";7;"evenness";"ia";6;4,11640727658732
"2017";7;"evenness";"ia";6;5,41476088153928
"2018";7;"evenness";"ia";6;2,54018869642727
"2019";7;"evenness";"ia";6;NA
"2016";8;"evenness";"ia";6;2,99931905584435
"2017";8;"evenness";"ia";6;5,19344223053701
"2018";8;"evenness";"ia";6;4,08634848746671
"2019";8;"evenness";"ia";6;NA
"2016";9;"evenness";"ia";6;2,28238577280036
"2017";9;"evenness";"ia";6;4,44757706562372
"2018";9;"evenness";"ia";6;NA
"2019";9;"evenness";"ia";6;NA
"2016";1;"richness";"id";6;16
"2017";1;"richness";"id";6;10
"2018";1;"richness";"id";6;14
"2019";1;"richness";"id";6;8
"2016";2;"richness";"id";6;16
"2017";2;"richness";"id";6;11
"2018";2;"richness";"id";6;14
"2019";2;"richness";"id";6;13
"2016";3;"richness";"id";6;11
"2017";3;"richness";"id";6;10
"2018";3;"richness";"id";6;14
"2019";3;"richness";"id";6;9
"2016";4;"richness";"id";6;18
"2017";4;"richness";"id";6;14
"2018";4;"richness";"id";6;11
"2019";4;"richness";"id";6;7
"2016";5;"richness";"id";6;16
"2017";5;"richness";"id";6;11
"2018";5;"richness";"id";6;12
"2019";5;"richness";"id";6;5
"2016";6;"richness";"id";6;15
"2017";6;"richness";"id";6;14
"2018";6;"richness";"id";6;10
"2019";6;"richness";"id";6;5
"2016";7;"richness";"id";6;6
"2017";7;"richness";"id";6;15
"2018";7;"richness";"id";6;6
"2019";7;"richness";"id";6;NA
"2016";8;"richness";"id";6;6
"2017";8;"richness";"id";6;15
"2018";8;"richness";"id";6;8
"2019";8;"richness";"id";6;NA
"2016";9;"richness";"id";6;5
"2017";9;"richness";"id";6;14
"2018";9;"richness";"id";6;NA
"2019";9;"richness";"id";6;NA
"2016";1;"abundance";"id";6;313,726113086508
"2017";1;"abundance";"id";6;121,260974163019
"2018";1;"abundance";"id";6;165,879953546897
"2019";1;"abundance";"id";6;269,377531853268
"2016";2;"abundance";"id";6;313,726113086508
"2017";2;"abundance";"id";6;152,249967376703
"2018";2;"abundance";"id";6;155,491502118152
"2019";2;"abundance";"id";6;130,995390170801
"2016";3;"abundance";"id";6;151,180266057089
"2017";3;"abundance";"id";6;146,230799266226
"2018";3;"abundance";"id";6;165,880151458361
"2019";3;"abundance";"id";6;272,143937628744
"2016";4;"abundance";"id";6;351,880480017037
"2017";4;"abundance";"id";6;201,104119195544
"2018";4;"abundance";"id";6;198,107663083643
"2019";4;"abundance";"id";6;198,996976803663
"2016";5;"abundance";"id";6;313,726113086508
"2017";5;"abundance";"id";6;180,824165724357
"2018";5;"abundance";"id";6;230,94614815311
"2019";5;"abundance";"id";6;230,713218790645
"2016";6;"abundance";"id";6;267,76793051021
"2017";6;"abundance";"id";6;217,845848134992
"2018";6;"abundance";"id";6;240,291986816709
"2019";6;"abundance";"id";6;232,955101533552
"2016";7;"abundance";"id";6;105,964987260135
"2017";7;"abundance";"id";6;89,9488077821255
"2018";7;"abundance";"id";6;159,968785699038
"2019";7;"abundance";"id";6;NA
"2016";8;"abundance";"id";6;260,860420517365
"2017";8;"abundance";"id";6;80,2858234445754
"2018";8;"abundance";"id";6;183,742398183
"2019";8;"abundance";"id";6;NA
"2016";9;"abundance";"id";6;174,043670276376
"2017";9;"abundance";"id";6;55,8921663876705
"2018";9;"abundance";"id";6;NA
"2019";9;"abundance";"id";6;NA
"2016";1;"evenness";"id";6;9,19508396429194
"2017";1;"evenness";"id";6;6,01264597311437
"2018";1;"evenness";"id";6;7,92835790223375
"2019";1;"evenness";"id";6;3,69868001842611
"2016";2;"evenness";"id";6;9,19508396429194
"2017";2;"evenness";"id";6;5,80159354416262
"2018";2;"evenness";"id";6;8,08872083766659
"2019";2;"evenness";"id";6;4,97139475868274
"2016";3;"evenness";"id";6;6,47281112797876
"2017";3;"evenness";"id";6;5,47928064096513
"2018";3;"evenness";"id";6;7,92835881764482
"2019";3;"evenness";"id";6;4,97117995909868
"2016";4;"evenness";"id";6;10,6947122430573
"2017";4;"evenness";"id";6;7,13010554802069
"2018";4;"evenness";"id";6;6,31130690308155
"2019";4;"evenness";"id";6;3,14676967488823
"2016";5;"evenness";"id";6;9,19508396429194
"2017";5;"evenness";"id";6;6,12256221366702
"2018";5;"evenness";"id";6;6,66763684320887
"2019";5;"evenness";"id";6;2,24147910567083
"2016";6;"evenness";"id";6;8,64511195107262
"2017";6;"evenness";"id";6;7,99605798225085
"2018";6;"evenness";"id";6;5,68915470571956
"2019";6;"evenness";"id";6;2,30180068241997
"2016";7;"evenness";"id";6;4,19894635928728
"2017";7;"evenness";"id";6;7,75613235389237
"2018";7;"evenness";"id";6;3,33135988991542
"2019";7;"evenness";"id";6;NA
"2016";8;"evenness";"id";6;3,69629111815252
"2017";8;"evenness";"id";6;7,47671158944591
"2018";8;"evenness";"id";6;4,8975773195088
"2019";8;"evenness";"id";6;NA
"2016";9;"evenness";"id";6;2,7248553159685
"2017";9;"evenness";"id";6;7,77027580927548
"2018";9;"evenness";"id";6;NA
"2019";9;"evenness";"id";6;NA
"2016";1;"richness";"obs";7;16
"2017";1;"richness";"obs";7;10
"2018";1;"richness";"obs";7;14
"2019";1;"richness";"obs";7;8
"2016";2;"richness";"obs";7;16
"2017";2;"richness";"obs";7;11
"2018";2;"richness";"obs";7;14
"2019";2;"richness";"obs";7;13
"2016";3;"richness";"obs";7;11
"2017";3;"richness";"obs";7;10
"2018";3;"richness";"obs";7;14
"2019";3;"richness";"obs";7;9
"2016";4;"richness";"obs";7;18
"2017";4;"richness";"obs";7;14
"2018";4;"richness";"obs";7;11
"2019";4;"richness";"obs";7;7
"2016";5;"richness";"obs";7;16
"2017";5;"richness";"obs";7;11
"2018";5;"richness";"obs";7;12
"2019";5;"richness";"obs";7;5
"2016";6;"richness";"obs";7;15
"2017";6;"richness";"obs";7;14
"2018";6;"richness";"obs";7;10
"2019";6;"richness";"obs";7;5
"2016";7;"richness";"obs";7;6
"2017";7;"richness";"obs";7;15
"2018";7;"richness";"obs";7;6
"2019";7;"richness";"obs";7;NA
"2016";8;"richness";"obs";7;6
"2017";8;"richness";"obs";7;15
"2018";8;"richness";"obs";7;8
"2019";8;"richness";"obs";7;NA
"2016";9;"richness";"obs";7;5
"2017";9;"richness";"obs";7;14
"2018";9;"richness";"obs";7;NA
"2019";9;"richness";"obs";7;NA
"2016";1;"abundance";"obs";7;266,289553392083
"2017";1;"abundance";"obs";7;213,669649266535
"2018";1;"abundance";"obs";7;383,327581350762
"2019";1;"abundance";"obs";7;1065,59028063852
"2016";2;"abundance";"obs";7;266,289553392083
"2017";2;"abundance";"obs";7;392,977881548194
"2018";2;"abundance";"obs";7;380,349949875715
"2019";2;"abundance";"obs";7;677,974994707313
"2016";3;"abundance";"obs";7;296,269726790184
"2017";3;"abundance";"obs";7;389,207328434503
"2018";3;"abundance";"obs";7;383,327581350762
"2019";3;"abundance";"obs";7;810,291528809755
"2016";4;"abundance";"obs";7;366,789881096009
"2017";4;"abundance";"obs";7;635,558106183028
"2018";4;"abundance";"obs";7;764,120068498996
"2019";4;"abundance";"obs";7;716,404100405344
"2016";5;"abundance";"obs";7;266,289553392083
"2017";5;"abundance";"obs";7;396,226905507863
"2018";5;"abundance";"obs";7;770,588736599078
"2019";5;"abundance";"obs";7;610,66506202492
"2016";6;"abundance";"obs";7;269,512065462292
"2017";6;"abundance";"obs";7;295,671927378941
"2018";6;"abundance";"obs";7;782,348667309773
"2019";6;"abundance";"obs";7;668,754710138374
"2016";7;"abundance";"obs";7;288,559968183481
"2017";7;"abundance";"obs";7;421,677517597537
"2018";7;"abundance";"obs";7;347,59834463445
"2019";7;"abundance";"obs";7;NA
"2016";8;"abundance";"obs";7;688,667098520367
"2017";8;"abundance";"obs";7;420,929611461557
"2018";8;"abundance";"obs";7;342,990122234324
"2019";8;"abundance";"obs";7;NA
"2016";9;"abundance";"obs";7;438,773145100842
"2017";9;"abundance";"obs";7;323,762255683269
"2018";9;"abundance";"obs";7;NA
"2019";9;"abundance";"obs";7;NA
"2016";1;"evenness";"obs";7;5,33870309171362
"2017";1;"evenness";"obs";7;3,705726868711
"2018";1;"evenness";"obs";7;4,47686964990129
"2019";1;"evenness";"obs";7;2,62464524547182
