"model";"year.predicted";"plot";"type";"intensity";"timestep";"metric";"value"
"HD";2017;5;"ia";6;6;"abundance";1522775666938928
"HD";2017;5;"ia";6;6;"richness";1
"HD";2017;5;"ia";6;6;"evenness";1
"HD";2017;5;"ia";6;7;"abundance";451958012756633024
"HD";2017;5;"ia";6;7;"richness";1
"HD";2017;5;"ia";6;7;"evenness";1
"HD";2017;5;"ia";6;8;"abundance";1,34140602407667e+20
"HD";2017;5;"ia";6;8;"richness";1
"HD";2017;5;"ia";6;8;"evenness";1
"HD";2017;5;"ia";6;9;"abundance";3,98127717761715e+22
"HD";2017;5;"ia";6;9;"richness";1
"HD";2017;5;"ia";6;9;"evenness";1
"HD";2017;5;"ia";6;10;"abundance";1,18163834666879e+25
"HD";2017;5;"ia";6;10;"richness";1
"HD";2017;5;"ia";6;10;"evenness";1
"HD";2017;5;"ia";6;11;"abundance";3,50708860505373e+27
"HD";2017;5;"ia";6;11;"richness";1
"HD";2017;5;"ia";6;11;"evenness";1
"HD";2017;5;"ia";6;12;"abundance";1,04089974046393e+30
"HD";2017;5;"ia";6;12;"richness";1
"HD";2017;5;"ia";6;12;"evenness";1
"HD";2017;5;"ia";6;13;"abundance";3,08937809023869e+32
"HD";2017;5;"ia";6;13;"richness";1
"HD";2017;5;"ia";6;13;"evenness";1
"HD";2017;5;"ia";6;14;"abundance";9,16923754846259e+34
"HD";2017;5;"ia";6;14;"richness";1
"HD";2017;5;"ia";6;14;"evenness";1
"HD";2017;5;"ia";6;15;"abundance";2,72141883461213e+37
"HD";2017;5;"ia";6;15;"richness";1
"HD";2017;5;"ia";6;15;"evenness";1
"HD";2017;5;"ia";6;16;"abundance";8,07713883977568e+39
"HD";2017;5;"ia";6;16;"richness";1
"HD";2017;5;"ia";6;16;"evenness";1
"HD";2017;5;"ia";6;17;"abundance";2,39728523251405e+42
"HD";2017;5;"ia";6;17;"richness";1
"HD";2017;5;"ia";6;17;"evenness";1
"HD";2017;5;"ia";6;18;"abundance";7,11511415122533e+44
"HD";2017;5;"ia";6;18;"richness";1
"HD";2017;5;"ia";6;18;"evenness";1
"HD";2017;5;"ia";6;19;"abundance";2,11175744539485e+47
"HD";2017;5;"ia";6;19;"richness";1
"HD";2017;5;"ia";6;19;"evenness";1
"HD";2017;5;"ia";6;20;"abundance";6,26767106387549e+49
"HD";2017;5;"ia";6;20;"richness";1
"HD";2017;5;"ia";6;20;"evenness";1
"HD";2017;5;"ia";7;1;"abundance";3303
"HD";2017;5;"ia";7;1;"richness";9
"HD";2017;5;"ia";7;1;"evenness";2,40077689880639
"HD";2017;5;"ia";7;2;"abundance";320172,326032022
"HD";2017;5;"ia";7;2;"richness";9
"HD";2017;5;"ia";7;2;"evenness";2,10799308210658
"HD";2017;5;"ia";7;3;"abundance";69088999,1065205
"HD";2017;5;"ia";7;3;"richness";7
"HD";2017;5;"ia";7;3;"evenness";1,08965826583797
"HD";2017;5;"ia";7;4;"abundance";17008349106,5354
"HD";2017;5;"ia";7;4;"richness";2
"HD";2017;5;"ia";7;4;"evenness";1,0000019310108
"HD";2017;5;"ia";7;5;"abundance";5047686096987,47
"HD";2017;5;"ia";7;5;"richness";1
"HD";2017;5;"ia";7;5;"evenness";1
"HD";2017;5;"ia";7;6;"abundance";1498147249751948
"HD";2017;5;"ia";7;6;"richness";1
"HD";2017;5;"ia";7;6;"evenness";1
"HD";2017;5;"ia";7;7;"abundance";444648327731560064
"HD";2017;5;"ia";7;7;"richness";1
"HD";2017;5;"ia";7;7;"evenness";1
"HD";2017;5;"ia";7;8;"abundance";1,3197109655757e+20
"HD";2017;5;"ia";7;8;"richness";1
"HD";2017;5;"ia";7;8;"evenness";1
"HD";2017;5;"ia";7;9;"abundance";3,91688650117269e+22
"HD";2017;5;"ia";7;9;"richness";1
"HD";2017;5;"ia";7;9;"evenness";1
"HD";2017;5;"ia";7;10;"abundance";1,1625272702327e+25
"HD";2017;5;"ia";7;10;"richness";1
"HD";2017;5;"ia";7;10;"evenness";1
"HD";2017;5;"ia";7;11;"abundance";3,45036715674572e+27
"HD";2017;5;"ia";7;11;"richness";1
"HD";2017;5;"ia";7;11;"evenness";1
"HD";2017;5;"ia";7;12;"abundance";1,02406488184717e+30
"HD";2017;5;"ia";7;12;"richness";1
"HD";2017;5;"ia";7;12;"evenness";1
"HD";2017;5;"ia";7;13;"abundance";3,03941242943478e+32
"HD";2017;5;"ia";7;13;"richness";1
"HD";2017;5;"ia";7;13;"evenness";1
"HD";2017;5;"ia";7;14;"abundance";9,02094005951991e+34
"HD";2017;5;"ia";7;14;"richness";1
"HD";2017;5;"ia";7;14;"evenness";1
"HD";2017;5;"ia";7;15;"abundance";2,6774043156948e+37
"HD";2017;5;"ia";7;15;"richness";1
"HD";2017;5;"ia";7;15;"evenness";1
"HD";2017;5;"ia";7;16;"abundance";7,9465042694039e+39
"HD";2017;5;"ia";7;16;"richness";1
"HD";2017;5;"ia";7;16;"evenness";1
"HD";2017;5;"ia";7;17;"abundance";2,35851304688987e+42
"HD";2017;5;"ia";7;17;"richness";1
"HD";2017;5;"ia";7;17;"evenness";1
"HD";2017;5;"ia";7;18;"abundance";7,00003876392181e+44
"HD";2017;5;"ia";7;18;"richness";1
"HD";2017;5;"ia";7;18;"evenness";1
"HD";2017;5;"ia";7;19;"abundance";2,07760320686053e+47
"HD";2017;5;"ia";7;19;"richness";1
"HD";2017;5;"ia";7;19;"evenness";1
"HD";2017;5;"ia";7;20;"abundance";6,16630168879073e+49
"HD";2017;5;"ia";7;20;"richness";1
"HD";2017;5;"ia";7;20;"evenness";1
"HD";2017;5;"ia";8;1;"abundance";3303
"HD";2017;5;"ia";8;1;"richness";9
"HD";2017;5;"ia";8;1;"evenness";2,40077689880639
"HD";2017;5;"ia";8;2;"abundance";320281,652236013
"HD";2017;5;"ia";8;2;"richness";9
"HD";2017;5;"ia";8;2;"evenness";2,10800834180626
"HD";2017;5;"ia";8;3;"abundance";69514109,8834369
"HD";2017;5;"ia";8;3;"richness";7
"HD";2017;5;"ia";8;3;"evenness";1,08998102962916
"HD";2017;5;"ia";8;4;"abundance";16703143633,2742
"HD";2017;5;"ia";8;4;"richness";2
"HD";2017;5;"ia";8;4;"evenness";1,00000295620118
"HD";2017;5;"ia";8;5;"abundance";4956838130118,46
"HD";2017;5;"ia";8;5;"richness";1
"HD";2017;5;"ia";8;5;"evenness";1
"HD";2017;5;"ia";8;6;"abundance";1471183680881926
"HD";2017;5;"ia";8;6;"richness";1
"HD";2017;5;"ia";8;6;"evenness";1
"HD";2017;5;"ia";8;7;"abundance";436645572455191360
"HD";2017;5;"ia";8;7;"richness";1
"HD";2017;5;"ia";8;7;"evenness";1
"HD";2017;5;"ia";8;8;"abundance";1,29595888278497e+20
"HD";2017;5;"ia";8;8;"richness";1
"HD";2017;5;"ia";8;8;"evenness";1
"HD";2017;5;"ia";8;9;"abundance";3,84639060102141e+22
"HD";2017;5;"ia";8;9;"richness";1
"HD";2017;5;"ia";8;9;"evenness";1
"HD";2017;5;"ia";8;10;"abundance";1,14160417063793e+25
"HD";2017;5;"ia";8;10;"richness";1
"HD";2017;5;"ia";8;10;"evenness";1
"HD";2017;5;"ia";8;11;"abundance";3,38826764518358e+27
"HD";2017;5;"ia";8;11;"richness";1
"HD";2017;5;"ia";8;11;"evenness";1
"HD";2017;5;"ia";8;12;"abundance";1,00563382043206e+30
"HD";2017;5;"ia";8;12;"richness";1
"HD";2017;5;"ia";8;12;"evenness";1
"HD";2017;5;"ia";8;13;"abundance";2,98470925764774e+32
"HD";2017;5;"ia";8;13;"richness";1
"HD";2017;5;"ia";8;13;"evenness";1
"HD";2017;5;"ia";8;14;"abundance";8,85858169414062e+34
"HD";2017;5;"ia";8;14;"richness";1
"HD";2017;5;"ia";8;14;"evenness";1
"HD";2017;5;"ia";8;15;"abundance";2,62921654531971e+37
"HD";2017;5;"ia";8;15;"richness";1
"HD";2017;5;"ia";8;15;"evenness";1
"HD";2017;5;"ia";8;16;"abundance";7,80348353817774e+39
"HD";2017;5;"ia";8;16;"richness";1
"HD";2017;5;"ia";8;16;"evenness";1
"HD";2017;5;"ia";8;17;"abundance";2,31606466340742e+42
"HD";2017;5;"ia";8;17;"richness";1
"HD";2017;5;"ia";8;17;"evenness";1
"HD";2017;5;"ia";8;18;"abundance";6,87405246495482e+44
"HD";2017;5;"ia";8;18;"richness";1
"HD";2017;5;"ia";8;18;"evenness";1
"HD";2017;5;"ia";8;19;"abundance";2,04021062267895e+47
"HD";2017;5;"ia";8;19;"richness";1
"HD";2017;5;"ia";8;19;"evenness";1
"HD";2017;5;"ia";8;20;"abundance";6,0553209422142e+49
"HD";2017;5;"ia";8;20;"richness";1
"HD";2017;5;"ia";8;20;"evenness";1
"HD";2017;5;"ia";9;1;"abundance";3303
"HD";2017;5;"ia";9;1;"richness";9
"HD";2017;5;"ia";9;1;"evenness";2,40077689880639
"HD";2017;5;"ia";9;2;"abundance";320391,052326605
"HD";2017;5;"ia";9;2;"richness";9
"HD";2017;5;"ia";9;2;"evenness";2,10802386378257
"HD";2017;5;"ia";9;3;"abundance";69943856,829376
"HD";2017;5;"ia";9;3;"richness";7
"HD";2017;5;"ia";9;3;"evenness";1,09032912514584
"HD";2017;5;"ia";9;4;"abundance";16373239845,8798
"HD";2017;5;"ia";9;4;"richness";2
"HD";2017;5;"ia";9;4;"evenness";1,00000454902861
"HD";2017;5;"ia";9;5;"abundance";4858510331595,82
"HD";2017;5;"ia";9;5;"richness";1
"HD";2017;5;"ia";9;5;"evenness";1
"HD";2017;5;"ia";9;6;"abundance";1442000106844157
"HD";2017;5;"ia";9;6;"richness";1
"HD";2017;5;"ia";9;6;"evenness";1
"HD";2017;5;"ia";9;7;"abundance";427983922276763968
"HD";2017;5;"ia";9;7;"richness";1
"HD";2017;5;"ia";9;7;"evenness";1
"HD";2017;5;"ia";9;8;"abundance";1,27025120773586e+20
"HD";2017;5;"ia";9;8;"richness";1
"HD";2017;5;"ia";9;8;"evenness";1
"HD";2017;5;"ia";9;9;"abundance";3,77009052623007e+22
"HD";2017;5;"ia";9;9;"richness";1
"HD";2017;5;"ia";9;9;"evenness";1
"HD";2017;5;"ia";9;10;"abundance";1,1189583988906e+25
"HD";2017;5;"ia";9;10;"richness";1
"HD";2017;5;"ia";9;10;"evenness";1
"HD";2017;5;"ia";9;11;"abundance";3,32105526309426e+27
"HD";2017;5;"ia";9;11;"richness";1
"HD";2017;5;"ia";9;11;"evenness";1
"HD";2017;5;"ia";9;12;"abundance";9,85685265105591e+29
"HD";2017;5;"ia";9;12;"richness";1
"HD";2017;5;"ia";9;12;"evenness";1
"HD";2017;5;"ia";9;13;"abundance";2,92550218192109e+32
"HD";2017;5;"ia";9;13;"richness";1
"HD";2017;5;"ia";9;13;"evenness";1
"HD";2017;5;"ia";9;14;"abundance";8,68285579526061e+34
"HD";2017;5;"ia";9;14;"richness";1
"HD";2017;5;"ia";9;14;"evenness";1
"HD";2017;5;"ia";9;15;"abundance";2,57706130684828e+37
"HD";2017;5;"ia";9;15;"richness";1
"HD";2017;5;"ia";9;15;"evenness";1
"HD";2017;5;"ia";9;16;"abundance";7,64868740867445e+39
"HD";2017;5;"ia";9;16;"richness";1
"HD";2017;5;"ia";9;16;"evenness";1
"HD";2017;5;"ia";9;17;"abundance";2,27012135567558e+42
"HD";2017;5;"ia";9;17;"richness";1
"HD";2017;5;"ia";9;17;"evenness";1
"HD";2017;5;"ia";9;18;"abundance";6,73769327224663e+44
"HD";2017;5;"ia";9;18;"richness";1
"HD";2017;5;"ia";9;18;"evenness";1
"HD";2017;5;"ia";9;19;"abundance";1,99973937593163e+47
"HD";2017;5;"ia";9;19;"richness";1
"HD";2017;5;"ia";9;19;"evenness";1
"HD";2017;5;"ia";9;20;"abundance";5,93520276163893e+49
"HD";2017;5;"ia";9;20;"richness";1
"HD";2017;5;"ia";9;20;"evenness";1
"HD";2017;5;"ia";10;1;"abundance";3303
"HD";2017;5;"ia";10;1;"richness";9
"HD";2017;5;"ia";10;1;"evenness";2,40077689880639
"HD";2017;5;"ia";10;2;"abundance";320500,526379402
"HD";2017;5;"ia";10;2;"richness";9
"HD";2017;5;"ia";10;2;"evenness";2,10803964815034
"HD";2017;5;"ia";10;3;"abundance";70378311,5877589
"HD";2017;5;"ia";10;3;"richness";7
"HD";2017;5;"ia";10;3;"evenness";1,09070360604827
"HD";2017;5;"ia";10;4;"abundance";16020538109,7704
"HD";2017;5;"ia";10;4;"richness";2
"HD";2017;5;"ia";10;4;"evenness";1,00000703579929
"HD";2017;5;"ia";10;5;"abundance";4753218851058,94
"HD";2017;5;"ia";10;5;"richness";1
"HD";2017;5;"ia";10;5;"evenness";1
"HD";2017;5;"ia";10;6;"abundance";1410749720239732
"HD";2017;5;"ia";10;6;"richness";1
"HD";2017;5;"ia";10;6;"evenness";1
"HD";2017;5;"ia";10;7;"abundance";418708844578678720
"HD";2017;5;"ia";10;7;"richness";1
"HD";2017;5;"ia";10;7;"evenness";1
"HD";2017;5;"ia";10;8;"abundance";1,24272288708035e+20
"HD";2017;5;"ia";10;8;"richness";1
"HD";2017;5;"ia";10;8;"evenness";1
"HD";2017;5;"ia";10;9;"abundance";3,68838679686197e+22
"HD";2017;5;"ia";10;9;"richness";1
"HD";2017;5;"ia";10;9;"evenness";1
"HD";2017;5;"ia";10;10;"abundance";1,09470882887072e+25
"HD";2017;5;"ia";10;10;"richness";1
"HD";2017;5;"ia";10;10;"evenness";1
"HD";2017;5;"ia";10;11;"abundance";3,24908282674439e+27
"HD";2017;5;"ia";10;11;"richness";1
"HD";2017;5;"ia";10;11;"evenness";1
"HD";2017;5;"ia";10;12;"abundance";9,6432393131745e+29
"HD";2017;5;"ia";10;12;"richness";1
"HD";2017;5;"ia";10;12;"evenness";1
"HD";2017;5;"ia";10;13;"abundance";2,86210199646812e+32
"HD";2017;5;"ia";10;13;"richness";1
"HD";2017;5;"ia";10;13;"evenness";1
"HD";2017;5;"ia";10;14;"abundance";8,49468479642053e+34
"HD";2017;5;"ia";10;14;"richness";1
"HD";2017;5;"ia";10;14;"evenness";1
"HD";2017;5;"ia";10;15;"abundance";2,52121237746189e+37
"HD";2017;5;"ia";10;15;"richness";1
"HD";2017;5;"ia";10;15;"evenness";1
"HD";2017;5;"ia";10;16;"abundance";7,48292844832279e+39
"HD";2017;5;"ia";10;16;"richness";1
"HD";2017;5;"ia";10;16;"evenness";1
"HD";2017;5;"ia";10;17;"abundance";2,22092429274396e+42
"HD";2017;5;"ia";10;17;"richness";1
"HD";2017;5;"ia";10;17;"evenness";1
"HD";2017;5;"ia";10;18;"abundance";6,59167697267746e+44
"HD";2017;5;"ia";10;18;"richness";1
"HD";2017;5;"ia";10;18;"evenness";1
"HD";2017;5;"ia";10;19;"abundance";1,9564019113161e+47
"HD";2017;5;"ia";10;19;"richness";1
"HD";2017;5;"ia";10;19;"evenness";1
"HD";2017;5;"ia";10;20;"abundance";5,80657768040868e+49
"HD";2017;5;"ia";10;20;"richness";1
"HD";2017;5;"ia";10;20;"evenness";1
"HD";2017;5;"id";1;1;"abundance";3303
"HD";2017;5;"id";1;1;"richness";9
"HD";2017;5;"id";1;1;"evenness";2,40077689880639
"HD";2017;5;"id";1;2;"abundance";319517,916207598
"HD";2017;5;"id";1;2;"richness";9
"HD";2017;5;"id";1;2;"evenness";2,1079070252749
"HD";2017;5;"id";1;3;"abundance";66631972,1591003
"HD";2017;5;"id";1;3;"richness";7
"HD";2017;5;"id";1;3;"evenness";1,08820352086512
"HD";2017;5;"id";1;4;"abundance";18264337520,7647
"HD";2017;5;"id";1;4;"richness";3
"HD";2017;5;"id";1;4;"evenness";1,00000040511117
"HD";2017;5;"id";1;5;"abundance";5415743966024,92
"HD";2017;5;"id";1;5;"richness";2
"HD";2017;5;"id";1;5;"evenness";1,00000011782757
"HD";2017;5;"id";1;6;"abundance";1446657172327236
"HD";2017;5;"id";1;6;"richness";2
"HD";2017;5;"id";1;6;"evenness";1,00000000000002
"HD";2017;5;"id";1;7;"abundance";429365158734446784
"HD";2017;5;"id";1;7;"richness";2
"HD";2017;5;"id";1;7;"evenness";1,00000000000001
"HD";2017;5;"id";1;8;"abundance";1,27383647046154e+20
"HD";2017;5;"id";1;8;"richness";2
"HD";2017;5;"id";1;8;"evenness";1
"HD";2017;5;"id";1;9;"abundance";3,73698228269911e+22
"HD";2017;5;"id";1;9;"richness";2
"HD";2017;5;"id";1;9;"evenness";1
"HD";2017;5;"id";1;10;"abundance";1,10913174144984e+25
"HD";2017;5;"id";1;10;"richness";2
"HD";2017;5;"id";1;10;"evenness";1
"HD";2017;5;"id";1;11;"abundance";3,29179963752758e+27
"HD";2017;5;"id";1;11;"richness";2
"HD";2017;5;"id";1;11;"evenness";1
"HD";2017;5;"id";1;12;"abundance";9,7235451626892e+29
"HD";2017;5;"id";1;12;"richness";2
"HD";2017;5;"id";1;12;"evenness";1
"HD";2017;5;"id";1;13;"abundance";2,82468003757823e+32
"HD";2017;5;"id";1;13;"richness";1
"HD";2017;5;"id";1;13;"evenness";1
"HD";2017;5;"id";1;14;"abundance";8,38361686342426e+34
"HD";2017;5;"id";1;14;"richness";2
"HD";2017;5;"id";1;14;"evenness";1
"HD";2017;5;"id";1;15;"abundance";2,48824740682277e+37
"HD";2017;5;"id";1;15;"richness";2
"HD";2017;5;"id";1;15;"evenness";1
"HD";2017;5;"id";1;16;"abundance";7,38501461367723e+39
"HD";2017;5;"id";1;16;"richness";2
"HD";2017;5;"id";1;16;"evenness";1
"HD";2017;5;"id";1;17;"abundance";2,18798653968013e+42
"HD";2017;5;"id";1;17;"richness";2
"HD";2017;5;"id";1;17;"evenness";1
"HD";2017;5;"id";1;18;"abundance";6,42166908645621e+44
"HD";2017;5;"id";1;18;"richness";2
"HD";2017;5;"id";1;18;"evenness";1
"HD";2017;5;"id";1;19;"abundance";1,89729098415845e+47
"HD";2017;5;"id";1;19;"richness";2
"HD";2017;5;"id";1;19;"evenness";1
"HD";2017;5;"id";1;20;"abundance";5,59563556245396e+49
"HD";2017;5;"id";1;20;"richness";2
"HD";2017;5;"id";1;20;"evenness";1
"HD";2017;5;"id";2;1;"abundance";3303
"HD";2017;5;"id";2;1;"richness";9
"HD";2017;5;"id";2;1;"evenness";2,40077689880639
"HD";2017;5;"id";2;2;"abundance";314472,684304514
"HD";2017;5;"id";2;2;"richness";9
"HD";2017;5;"id";2;2;"evenness";2,12319764325886
"HD";2017;5;"id";2;3;"abundance";134190,955269963
"HD";2017;5;"id";2;3;"richness";7
"HD";2017;5;"id";2;3;"evenness";2,65858541966477
"HD";2017;5;"id";2;4;"abundance";11539,0708243305
"HD";2017;5;"id";2;4;"richness";3
"HD";2017;5;"id";2;4;"evenness";1,62148182123502
"HD";2017;5;"id";2;5;"abundance";20588,2947454962
"HD";2017;5;"id";2;5;"richness";3
"HD";2017;5;"id";2;5;"evenness";1,00048013225046
"HD";2017;5;"id";2;6;"abundance";457,534114021753
"HD";2017;5;"id";2;6;"richness";6
"HD";2017;5;"id";2;6;"evenness";1,38874546730399
"HD";2017;5;"id";2;7;"abundance";263243,698854362
"HD";2017;5;"id";2;7;"richness";6
"HD";2017;5;"id";2;7;"evenness";1,09699693526842
"HD";2017;5;"id";2;8;"abundance";7049,07765769572
"HD";2017;5;"id";2;8;"richness";4
"HD";2017;5;"id";2;8;"evenness";1,06352470066188
"HD";2017;5;"id";2;9;"abundance";5377,73631814243
"HD";2017;5;"id";2;9;"richness";4
"HD";2017;5;"id";2;9;"evenness";1,19589941888746
"HD";2017;5;"id";2;10;"abundance";124981,153527513
"HD";2017;5;"id";2;10;"richness";4
"HD";2017;5;"id";2;10;"evenness";1,04934282869354
"HD";2017;5;"id";2;11;"abundance";13786,863392628
"HD";2017;5;"id";2;11;"richness";4
"HD";2017;5;"id";2;11;"evenness";2,66478621169673
"HD";2017;5;"id";2;12;"abundance";12288,4622049567
"HD";2017;5;"id";2;12;"richness";3
"HD";2017;5;"id";2;12;"evenness";1,3122558101689
"HD";2017;5;"id";2;13;"abundance";16353,894968572
"HD";2017;5;"id";2;13;"richness";2
"HD";2017;5;"id";2;13;"evenness";1,69196404069496
"HD";2017;5;"id";2;14;"abundance";155,097189939909
"HD";2017;5;"id";2;14;"richness";3
"HD";2017;5;"id";2;14;"evenness";1,00024073606999
"HD";2017;5;"id";2;15;"abundance";11618,3979146919
"HD";2017;5;"id";2;15;"richness";3
"HD";2017;5;"id";2;15;"evenness";1,00029316022009
"HD";2017;5;"id";2;16;"abundance";150,891721538397
"HD";2017;5;"id";2;16;"richness";3
"HD";2017;5;"id";2;16;"evenness";1,88488879963871
"HD";2017;5;"id";2;17;"abundance";14463,4567763561
"HD";2017;5;"id";2;17;"richness";3
"HD";2017;5;"id";2;17;"evenness";2,02235900109104
"HD";2017;5;"id";2;18;"abundance";5126,15634111657
"HD";2017;5;"id";2;18;"richness";3
"HD";2017;5;"id";2;18;"evenness";2,55759117096228
"HD";2017;5;"id";2;19;"abundance";10016,6840774986
"HD";2017;5;"id";2;19;"richness";3
"HD";2017;5;"id";2;19;"evenness";1,22413810125043
"HD";2017;5;"id";2;20;"abundance";6537,77209342808
"HD";2017;5;"id";2;20;"richness";2
"HD";2017;5;"id";2;20;"evenness";1,4714535753154
"HD";2017;5;"id";3;1;"abundance";3303
"HD";2017;5;"id";3;1;"richness";9
"HD";2017;5;"id";3;1;"evenness";2,40077689880639
"HD";2017;5;"id";3;2;"abundance";309609,230927453
"HD";2017;5;"id";3;2;"richness";9
"HD";2017;5;"id";3;2;"evenness";2,13858481241333
"HD";2017;5;"id";3;3;"abundance";93650,4058362378
"HD";2017;5;"id";3;3;"richness";6
"HD";2017;5;"id";3;3;"evenness";2,83510214877101
"HD";2017;5;"id";3;4;"abundance";11435,8022815266
"HD";2017;5;"id";3;4;"richness";4
"HD";2017;5;"id";3;4;"evenness";1,07840724661713
"HD";2017;5;"id";3;5;"abundance";17671,7203912005
"HD";2017;5;"id";3;5;"richness";4
"HD";2017;5;"id";3;5;"evenness";1,75774197461079
"HD";2017;5;"id";3;6;"abundance";6728,69608060962
"HD";2017;5;"id";3;6;"richness";5
"HD";2017;5;"id";3;6;"evenness";1,34656343212076
"HD";2017;5;"id";3;7;"abundance";11282,2469381576
"HD";2017;5;"id";3;7;"richness";5
"HD";2017;5;"id";3;7;"evenness";2,3332558450933
"HD";2017;5;"id";3;8;"abundance";5041,07515334386
"HD";2017;5;"id";3;8;"richness";4
"HD";2017;5;"id";3;8;"evenness";1,52135165423697
"HD";2017;5;"id";3;9;"abundance";57309,3329362641
"HD";2017;5;"id";3;9;"richness";5
"HD";2017;5;"id";3;9;"evenness";1,04051972181366
"HD";2017;5;"id";3;10;"abundance";999,419247839005
"HD";2017;5;"id";3;10;"richness";4
"HD";2017;5;"id";3;10;"evenness";1,14027941464709
"HD";2017;5;"id";3;11;"abundance";2225,97366648791
"HD";2017;5;"id";3;11;"richness";4
"HD";2017;5;"id";3;11;"evenness";2,28461544199007
"HD";2017;5;"id";3;12;"abundance";4761,38831035439
"HD";2017;5;"id";3;12;"richness";5
"HD";2017;5;"id";3;12;"evenness";3,05947481363327
"HD";2017;5;"id";3;13;"abundance";5564,77137344699
"HD";2017;5;"id";3;13;"richness";3
"HD";2017;5;"id";3;13;"evenness";1,27997431292558
"HD";2017;5;"id";3;14;"abundance";10493,9616436356
"HD";2017;5;"id";3;14;"richness";3
"HD";2017;5;"id";3;14;"evenness";1,64507373829668
"HD";2017;5;"id";3;15;"abundance";7689,71301543174
"HD";2017;5;"id";3;15;"richness";3
"HD";2017;5;"id";3;15;"evenness";1,05072818465101
"HD";2017;5;"id";3;16;"abundance";11997,998123093
"HD";2017;5;"id";3;16;"richness";3
"HD";2017;5;"id";3;16;"evenness";1,94623219066233
"HD";2017;5;"id";3;17;"abundance";12461,0717173695
"HD";2017;5;"id";3;17;"richness";3
"HD";2017;5;"id";3;17;"evenness";1,88445082402064
"HD";2017;5;"id";3;18;"abundance";5956,38803208114
"HD";2017;5;"id";3;18;"richness";3
"HD";2017;5;"id";3;18;"evenness";1,99733835353583
"HD";2017;5;"id";3;19;"abundance";802,699792340275
"HD";2017;5;"id";3;19;"richness";3
"HD";2017;5;"id";3;19;"evenness";1,93050143142503
"HD";2017;5;"id";3;20;"abundance";15027,9960579224
"HD";2017;5;"id";3;20;"richness";3
"HD";2017;5;"id";3;20;"evenness";1,454396907235
"HD";2017;5;"id";4;1;"abundance";3303
"HD";2017;5;"id";4;1;"richness";9
"HD";2017;5;"id";4;1;"evenness";2,40077689880639
"HD";2017;5;"id";4;2;"abundance";304919,515406234
"HD";2017;5;"id";4;2;"richness";9
"HD";2017;5;"id";4;2;"evenness";2,15406681716957
"HD";2017;5;"id";4;3;"abundance";69500,1959081197
"HD";2017;5;"id";4;3;"richness";6
"HD";2017;5;"id";4;3;"evenness";3,00747409090968
"HD";2017;5;"id";4;4;"abundance";17852,7707267886
"HD";2017;5;"id";4;4;"richness";3
"HD";2017;5;"id";4;4;"evenness";2,04165723203474
"HD";2017;5;"id";4;5;"abundance";10790,5299708559
"HD";2017;5;"id";4;5;"richness";2
"HD";2017;5;"id";4;5;"evenness";1,0220382236585
"HD";2017;5;"id";4;6;"abundance";2494,84561217779
"HD";2017;5;"id";4;6;"richness";4
"HD";2017;5;"id";4;6;"evenness";1,06495331794374
"HD";2017;5;"id";4;7;"abundance";5814,63171837104
"HD";2017;5;"id";4;7;"richness";4
"HD";2017;5;"id";4;7;"evenness";1,66988914697732
"HD";2017;5;"id";4;8;"abundance";24915,4435130938
"HD";2017;5;"id";4;8;"richness";4
"HD";2017;5;"id";4;8;"evenness";1,32821224728341
"HD";2017;5;"id";4;9;"abundance";38,1707137635177
"HD";2017;5;"id";4;9;"richness";4
"HD";2017;5;"id";4;9;"evenness";1,24846127769437
"HD";2017;5;"id";4;10;"abundance";2203,08991800748
"HD";2017;5;"id";4;10;"richness";5
"HD";2017;5;"id";4;10;"evenness";2,20417025102045
"HD";2017;5;"id";4;11;"abundance";6304,01011823786
"HD";2017;5;"id";4;11;"richness";4
"HD";2017;5;"id";4;11;"evenness";1,94595936106598
"HD";2017;5;"id";4;12;"abundance";1907,7854902541
"HD";2017;5;"id";4;12;"richness";4
"HD";2017;5;"id";4;12;"evenness";3,06831383464979
"HD";2017;5;"id";4;13;"abundance";6729,13577575169
"HD";2017;5;"id";4;13;"richness";3
"HD";2017;5;"id";4;13;"evenness";1,55124366224272
"HD";2017;5;"id";4;14;"abundance";7414,57979211915
"HD";2017;5;"id";4;14;"richness";4
"HD";2017;5;"id";4;14;"evenness";1,54061976594641
"HD";2017;5;"id";4;15;"abundance";6237,9181837553
"HD";2017;5;"id";4;15;"richness";4
"HD";2017;5;"id";4;15;"evenness";1,24797596784846
"HD";2017;5;"id";4;16;"abundance";3995,15079671402
"HD";2017;5;"id";4;16;"richness";4
"HD";2017;5;"id";4;16;"evenness";1,65049750201395
"HD";2017;5;"id";4;17;"abundance";4485,54467578446
"HD";2017;5;"id";4;17;"richness";4
"HD";2017;5;"id";4;17;"evenness";2,19420085483707
"HD";2017;5;"id";4;18;"abundance";20830,095420587
"HD";2017;5;"id";4;18;"richness";4
"HD";2017;5;"id";4;18;"evenness";1,49901881823582
"HD";2017;5;"id";4;19;"abundance";2593,2001170168
"HD";2017;5;"id";4;19;"richness";4
"HD";2017;5;"id";4;19;"evenness";1,2271407547259
"HD";2017;5;"id";4;20;"abundance";14903,4273215201
"HD";2017;5;"id";4;20;"richness";4
"HD";2017;5;"id";4;20;"evenness";2,15997972856853
"HD";2017;5;"id";5;1;"abundance";3303
"HD";2017;5;"id";5;1;"richness";9
